Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUST00000071718.12,755.9442596464538,0.084466673585787,0.5591464543514336,0.15106359510722778,0.8799255497789309,0.9995199746517656
ENSMUST00000213438.2,1.526332822161991,1.209584927800692,2.7649698524136777,0.4374676731989631,0.6617722152676686,0.9995199746517656
ENSMUST00000212829.2,111.69828646037963,0.0666387887298311,0.41975164753610095,0.15875765853688473,0.8738598092291776,0.9995199746517656
ENSMUST00000137328.8,19.409110527435082,0.12886659901763572,1.6145538796951162,0.07981560766616856,0.93638391080549,0.9995199746517656
ENSMUST00000181940.3,65.47682918233986,-0.09053713169261635,0.5727714317555218,-0.15806851856267276,0.8744028072530975,0.9995199746517656
ENSMUST00000207792.3,235.6123895200665,-0.3315617217563635,0.49304075204033404,-0.6724834009851574,0.5012760038849607,0.9995199746517656
ENSMUST00000208145.2,4.946670022636903,5.746943430169828,3.64456723859171,1.5768520798070096,0.11482956498725588,0.9995199746517656
ENSMUST00000223291.2,559.0600080641816,0.26551246401288614,0.22900468033130394,1.1594193779304682,0.24628528179774067,0.9995199746517656
ENSMUST00000121620.2,0.078847087009125,0.434754613864714,4.3529481207825125,0.09987590060838121,0.9204428491963116,0.9995199746517656
ENSMUST00000135487.2,65.136475738143,-0.42291873134766605,0.5315511370250074,-0.7956313172701751,0.426246358319502,0.9995199746517656
ENSMUST00000221788.2,4.563937802356404,-1.5010679948104748,1.6745844867105366,-0.8963823603544135,0.3700485850941633,0.9995199746517656
ENSMUST00000231938.2,0.14098898229628193,-0.28659093441331174,4.479044865676648,-0.06398483225954839,0.94898230416143,0.9995199746517656
ENSMUST00000115823.2,1.0570185032763115,-1.0553948731284077,3.757226325993988,-0.28089733797156846,0.778789142477371,0.9995199746517656
ENSMUST00000137520.8,7.056644144072001,-1.2415738126174485,1.1688896684036758,-1.0621822111859671,0.28815297389076533,0.9995199746517656
ENSMUST00000142924.2,12.354266692935978,-0.5663519414974985,1.0237777181647,-0.5531981517558157,0.5801277324256204,0.9995199746517656
ENSMUST00000186442.7,9189.920630142808,0.048596016546190376,0.4781216901283299,0.10163943102674759,0.9190428800684067,0.9995199746517656
ENSMUST00000125808.2,1058.8775924386055,0.1577179625412086,0.6788940047042038,0.2323160337966555,0.8162925599066617,0.9995199746517656
ENSMUST00000142186.2,0.15769417401825,1.2663766976219342,4.26483395867173,0.29693458406440365,0.7665164520062046,0.9995199746517656
ENSMUST00000108942.5,1.2549497500134132,-3.116881079466063,3.597015674871878,-0.8665186257708157,0.38620581669703613,0.9995199746517656
ENSMUST00000123551.8,2.255613222548608,-0.4773178959396397,2.2346664156923355,-0.21359693446315073,0.8308613901757792,0.9995199746517656
ENSMUST00000185501.2,0.7260153569029657,-0.7911609718567648,3.7934669480728767,-0.20855881511203977,0.8347926642689655,0.9995199746517656
ENSMUST00000149442.2,8.730843096618791,1.7884052695402637,1.1547057221332084,1.5487974427253692,0.1214304204982455,0.9995199746517656
ENSMUST00000138749.8,1.5343854768698966,-0.2866066522215824,4.479040299971575,-0.0639884066735013,0.9489794580241431,0.9995199746517656
ENSMUST00000202061.4,0.3699861479414587,2.409244646943105,4.201305473028141,0.5734514337055843,0.5663390737303352,0.9995199746517656
ENSMUST00000224263.2,192.41190122176724,-0.22312054302969367,0.4603955807663603,-0.4846278990304253,0.6279403197745508,0.9995199746517656
ENSMUST00000000895.13,12.857497469267338,-0.6402837756050211,2.646731044938125,-0.24191493760938207,0.8088460753228132,0.9995199746517656
ENSMUST00000151229.2,1.055466792387872,-4.253427299874547,4.058236993284806,-1.0480973158819267,0.29459377283355626,0.9995199746517656
ENSMUST00000138826.8,0.3079702566498493,-2.8360280338100554,4.1097866773864515,-0.6900669685399775,0.49015207426365703,0.9995199746517656
ENSMUST00000111129.2,852.1232298400497,-0.3021546609576913,0.7022238668679116,-0.4302825284269733,0.666990134814337,0.9995199746517656
ENSMUST00000143491.3,1.396553670107623,-1.8797626036251454,3.742690887719278,-0.5022489593765611,0.615492407557757,0.9995199746517656
ENSMUST00000213487.2,4.797815577311059,0.08121757961365204,1.2454034981654343,0.06521386822286206,0.9480037193891172,0.9995199746517656
ENSMUST00000112182.3,0.3860405681749795,0.7357645564721177,3.573941816015669,0.20586920390672975,0.8368930818768104,0.9995199746517656
ENSMUST00000102520.9,706.2841585689886,0.41556881207833385,2.442393479465082,0.1701481827446367,0.8648936015725147,0.9995199746517656
ENSMUST00000129493.8,475.77891772132347,-0.2286365852786225,2.388568481142714,-0.09572117654723493,0.9237420216741932,0.9995199746517656
ENSMUST00000210934.2,13.263878312711096,-0.74704063337117,1.0594406444653193,-0.70512740593239,0.4807309527023629,0.9995199746517656
ENSMUST00000125421.8,1.1608712976100715,-0.47231428031698397,2.2717223950030245,-0.2079102100485104,0.8352990769060032,0.9995199746517656
ENSMUST00000127832.2,16.49702446174819,0.007523390565722614,0.7670895473592029,0.009807708358982052,0.9921747063777021,0.9995199746517656
ENSMUST00000219424.2,0.3821845993347112,2.481847682236831,4.198691724566025,0.5911002390853912,0.554453259688594,0.9995199746517656
ENSMUST00000117346.2,21.437804026600404,-0.05737226701352302,0.40673904347306,-0.1410542408804259,0.8878270926190874,0.9995199746517656
ENSMUST00000226897.2,0.4990406103857494,1.0939742088333582,3.813957805443847,0.28683437642437354,0.7742391398215872,0.9995199746517656
ENSMUST00000228846.2,0.903179036603682,3.675645065707551,4.17000627527288,0.881448329587231,0.3780752090046935,0.9995199746517656
ENSMUST00000238681.2,147.58506719020596,-0.8129453394956354,1.174884288546881,-0.6919365144469686,0.48897719846495336,0.9995199746517656
ENSMUST00000243504.1,0.22685241051250415,1.4921270277799583,4.248162004048703,0.35124061331886336,0.7254078436531024,0.9995199746517656
ENSMUST00000102626.10,67.41258647433521,2.6946241060446647,2.4835806146448656,1.0849754947173225,0.27793250888228993,0.9995199746517656
ENSMUST00000034646.8,0.6423057236211982,-2.2473895693116863,1.9728788848508698,-1.1391421878802088,0.2546438537735688,0.9995199746517656
ENSMUST00000242918.1,9.786980303565732,-0.4078362115028464,1.93679721122454,-0.21057249005691822,0.833220880727992,0.9995199746517656
ENSMUST00000188028.7,15.736217208339031,7.81392041239031,4.148767083338191,1.8834319342176844,,
ENSMUST00000155604.2,127.46834494645478,-0.07388955199068135,0.37551843003781865,-0.19676677915179794,0.8440100492416103,0.9995199746517656
ENSMUST00000123235.3,7.8333957293381555,0.9979648024018332,0.7560430660908686,1.3199840685819981,0.18684033713045656,0.9995199746517656
ENSMUST00000204493.2,0.1405276647929644,-0.28659391777978216,4.479043999062304,-0.06398551071161193,0.9489817639419927,0.9995199746517656
ENSMUST00000225747.2,62.64824251336211,1.018904301805252,0.4673594037120663,2.180130096265239,0.029247819426966932,0.9995199746517656
ENSMUST00000229665.2,275.05646304318225,0.508875774749678,0.21405326921248946,2.3773324117956824,0.017438365142585083,0.9995199746517656
ENSMUST00000193406.2,20.602980072588622,-0.11188715778174067,2.1228769232940197,-0.0527054378678383,0.9579666062580255,0.9995199746517656
ENSMUST00000180021.2,864.0256890610679,-0.3083067765671792,0.4119725535175705,-0.7483672733407712,0.4542386568677067,0.9995199746517656
ENSMUST00000139076.2,2.6355682379442515,-0.14123240958858294,1.558532872926779,-0.09061881981569093,0.9277954774082342,0.9995199746517656
ENSMUST00000127294.8,4.774034881597072,2.2012715360073325,2.0507463424014625,1.0734002009383579,0.2830915944136986,0.9995199746517656
ENSMUST00000106137.8,3.8109928893421436,-4.602061734441685,3.7760573178261794,-1.2187478491695736,0.22293991076291453,0.9995199746517656
ENSMUST00000134580.2,0.236541261027375,1.759610434414307,4.231402150853073,0.4158457106374444,0.6775229077409934,0.9995199746517656
ENSMUST00000156158.6,488.7443675849054,0.12255088880663247,0.5153326822210904,0.23780926969047758,0.8120290287272807,0.9995199746517656
ENSMUST00000133485.8,41.02734942539288,-0.9239360627861178,1.3659966118749247,-0.6763823971114773,0.49879789047005907,0.9995199746517656
ENSMUST00000019808.12,24.642382897661903,0.8952362019914738,1.5091873737361365,0.5931908903897279,0.5530534084252968,0.9995199746517656
ENSMUST00000116515.9,6.999253371173301,-1.4768674516257747,2.5610907178187783,-0.5766556574316073,0.5641720927950751,0.9995199746517656
ENSMUST00000223451.2,0.25137928388022623,1.2663712845968855,4.264832469127726,0.29693341854900407,0.766517341846869,0.9995199746517656
ENSMUST00000056329.7,16.482913848614462,0.7857542057399699,1.6231711636678863,0.4840858581817077,,
ENSMUST00000234819.2,293.05791466560964,0.31688155053491485,1.5198860056324464,0.20849034030223598,0.8348461242488778,0.9995199746517656
ENSMUST00000249312.1,1.8576903080697662,-0.9897985888007611,1.8275379953828,-0.5416021944832046,0.5880925797516453,0.9995199746517656
ENSMUST00000186297.2,0.0,,,,,
ENSMUST00000128460.2,0.11342620525625208,0.4347546138647143,4.352948120782513,0.09987590060838127,0.9204428491963116,0.9995199746517656
ENSMUST00000174433.2,1.0369245837172587,3.5280521130948195,4.069685668455643,0.8669102236668904,0.3859912013726403,0.9995199746517656
ENSMUST00000063307.6,0.4106270088664657,-3.2520634872645267,4.089280243462209,-0.7952654975074908,0.42645907907984726,0.9995199746517656
ENSMUST00000142549.2,8.343327707947097,-1.328141370553132,1.091373966731579,-1.2169443390065628,0.22362539417050364,0.9995199746517656
ENSMUST00000201569.2,14.872600053263175,-0.3461942866903937,1.0859422128787632,-0.3187962329714164,0.7498810350114529,0.9995199746517656
ENSMUST00000233751.2,36.29778472362973,-0.5367493361338844,0.561786962866198,-0.9554321684423338,0.3393591927712001,0.9995199746517656
ENSMUST00000223676.2,0.18150383922574143,-0.593390957860239,4.124976341603126,-0.14385317847171558,0.8856164091906583,0.9995199746517656
